0.0000462188 	0.0000478139 	0.0000488057 
0.0000462392 	0.0000478220 	0.0000488059 
0.0000462594 	0.0000478301 	0.0000488062 
0.0000462795 	0.0000478382 	0.0000488064 
0.0000462994 	0.0000478461 	0.0000488066 
0.0000463191 	0.0000478540 	0.0000488068 
0.0000463388 	0.0000478619 	0.0000488070 
0.0000463582 	0.0000478696 	0.0000488072 
0.0000463776 	0.0000478773 	0.0000488074 
0.0000463967 	0.0000478850 	0.0000488076 
0.0000464158 	0.0000478926 	0.0000488079 
0.0000464347 	0.0000479001 	0.0000488081 
0.0000464534 	0.0000479076 	0.0000488083 
0.0000464720 	0.0000479150 	0.0000488085 
0.0000464905 	0.0000479224 	0.0000488087 
0.0000465089 	0.0000479297 	0.0000488089 
0.0000465271 	0.0000479369 	0.0000488090 
0.0000465451 	0.0000479441 	0.0000488092 
0.0000465630 	0.0000479512 	0.0000488094 
0.0000465808 	0.0000479583 	0.0000488096 
0.0000465985 	0.0000479653 	0.0000488098 
0.0000466160 	0.0000479723 	0.0000488100 
0.0000466334 	0.0000479792 	0.0000488102 
0.0000466507 	0.0000479860 	0.0000488104 
0.0000466678 	0.0000479928 	0.0000488106 
0.0000466848 	0.0000479995 	0.0000488107 
0.0000467017 	0.0000480062 	0.0000488109 
0.0000467184 	0.0000480129 	0.0000488111 
0.0000467350 	0.0000480195 	0.0000488113 
0.0000467515 	0.0000480260 	0.0000488114 
0.0000467679 	0.0000480325 	0.0000488116 
0.0000467841 	0.0000480389 	0.0000488118 
0.0000468002 	0.0000480453 	0.0000488120 
0.0000468162 	0.0000480516 	0.0000488121 
0.0000468321 	0.0000480579 	0.0000488123 
0.0000468479 	0.0000480641 	0.0000488125 
0.0000468635 	0.0000480703 	0.0000488126 
0.0000468790 	0.0000480764 	0.0000488128 
0.0000468944 	0.0000480825 	0.0000488130 
0.0000469097 	0.0000480885 	0.0000488131 
0.0000469248 	0.0000480945 	0.0000488133 
0.0000469399 	0.0000481004 	0.0000488134 
0.0000469548 	0.0000481063 	0.0000488136 
0.0000469696 	0.0000481121 	0.0000488138 
0.0000469843 	0.0000481179 	0.0000488139 
0.0000469989 	0.0000481237 	0.0000488141 
0.0000470134 	0.0000481294 	0.0000488142 
0.0000470278 	0.0000481351 	0.0000488144 
0.0000470420 	0.0000481407 	0.0000488145 
0.0000470562 	0.0000481462 	0.0000488147 
0.0000470702 	0.0000481518 	0.0000488148 
0.0000470842 	0.0000481572 	0.0000488150 
0.0000470980 	0.0000481627 	0.0000488151 
0.0000471117 	0.0000481681 	0.0000488153 
0.0000471253 	0.0000481734 	0.0000488154 
0.0000471388 	0.0000481787 	0.0000488155 
0.0000471522 	0.0000481840 	0.0000488157 
0.0000471656 	0.0000481892 	0.0000488158 
0.0000471788 	0.0000481944 	0.0000488160 
0.0000471919 	0.0000481995 	0.0000488161 
0.0000472049 	0.0000482046 	0.0000488162 
0.0000472178 	0.0000482097 	0.0000488164 
0.0000472306 	0.0000482147 	0.0000488165 
0.0000472433 	0.0000482197 	0.0000488166 
0.0000472559 	0.0000482246 	0.0000488168 
0.0000472684 	0.0000482295 	0.0000488169 
0.0000472808 	0.0000482344 	0.0000488170 
0.0000472931 	0.0000482392 	0.0000488172 
0.0000473053 	0.0000482440 	0.0000488173 
0.0000473174 	0.0000482487 	0.0000488174 
0.0000473295 	0.0000482534 	0.0000488175 
0.0000473414 	0.0000482581 	0.0000488177 
0.0000473532 	0.0000482627 	0.0000488178 
0.0000473650 	0.0000482673 	0.0000488179 
0.0000473766 	0.0000482719 	0.0000488180 
0.0000473882 	0.0000482764 	0.0000488182 
0.0000473997 	0.0000482809 	0.0000488183 
0.0000474111 	0.0000482853 	0.0000488184 
0.0000474224 	0.0000482898 	0.0000488185 
0.0000474336 	0.0000482941 	0.0000488186 
0.0000474447 	0.0000482985 	0.0000488187 
0.0000474558 	0.0000483028 	0.0000488189 
0.0000474667 	0.0000483071 	0.0000488190 
0.0000474776 	0.0000483113 	0.0000488191 
0.0000474884 	0.0000483155 	0.0000488192 
0.0000474991 	0.0000483197 	0.0000488193 
0.0000475097 	0.0000483238 	0.0000488194 
0.0000475202 	0.0000483279 	0.0000488195 
0.0000475307 	0.0000483320 	0.0000488196 
0.0000475411 	0.0000483360 	0.0000488197 
0.0000475514 	0.0000483400 	0.0000488199 
0.0000475616 	0.0000483440 	0.0000488200 
0.0000475717 	0.0000483480 	0.0000488201 
0.0000475818 	0.0000483519 	0.0000488202 
0.0000475917 	0.0000483558 	0.0000488203 
0.0000476016 	0.0000483596 	0.0000488204 
0.0000476114 	0.0000483634 	0.0000488205 
0.0000476212 	0.0000483672 	0.0000488206 
0.0000476309 	0.0000483710 	0.0000488207 
0.0000476404 	0.0000483747 	0.0000488208 
0.0000476500 	0.0000483784 	0.0000488209 
0.0000476594 	0.0000483821 	0.0000488210 
0.0000476688 	0.0000483857 	0.0000488211 
0.0000476781 	0.0000483893 	0.0000488212 
0.0000476873 	0.0000483929 	0.0000488213 
0.0000476964 	0.0000483965 	0.0000488214 
0.0000477055 	0.0000484000 	0.0000488214 
0.0000477145 	0.0000484035 	0.0000488215 
0.0000477234 	0.0000484069 	0.0000488216 
0.0000477323 	0.0000484104 	0.0000488217 
0.0000477411 	0.0000484138 	0.0000488218 
0.0000477498 	0.0000484172 	0.0000488219 
0.0000477585 	0.0000484205 	0.0000488220 
0.0000477671 	0.0000484239 	0.0000488221 
0.0000477756 	0.0000484272 	0.0000488222 
0.0000477841 	0.0000484305 	0.0000488223 
0.0000477924 	0.0000484337 	0.0000488223 
0.0000478008 	0.0000484369 	0.0000488224 
0.0000478090 	0.0000484401 	0.0000488225 
0.0000478172 	0.0000484433 	0.0000488226 
0.0000478253 	0.0000484465 	0.0000488227 
0.0000478334 	0.0000484496 	0.0000488228 
0.0000478414 	0.0000484527 	0.0000488228 
0.0000478493 	0.0000484557 	0.0000488229 
0.0000478572 	0.0000484588 	0.0000488230 
0.0000478650 	0.0000484618 	0.0000488231 
0.0000478728 	0.0000484648 	0.0000488232 
0.0000478805 	0.0000484678 	0.0000488232 
0.0000478881 	0.0000484707 	0.0000488233 
0.0000478957 	0.0000484737 	0.0000488234 
0.0000479032 	0.0000484766 	0.0000488235 
0.0000479106 	0.0000484795 	0.0000488236 
0.0000479180 	0.0000484823 	0.0000488236 
0.0000479254 	0.0000484852 	0.0000488237 
0.0000479326 	0.0000484880 	0.0000488238 
0.0000479398 	0.0000484908 	0.0000488239 
0.0000479470 	0.0000484935 	0.0000488239 
0.0000479541 	0.0000484963 	0.0000488240 
0.0000479612 	0.0000484990 	0.0000488241 
0.0000479681 	0.0000485017 	0.0000488241 
0.0000479751 	0.0000485044 	0.0000488242 
0.0000479820 	0.0000485070 	0.0000488243 
0.0000479888 	0.0000485097 	0.0000488244 
0.0000479956 	0.0000485123 	0.0000488244 
0.0000480023 	0.0000485149 	0.0000488245 
0.0000480090 	0.0000485174 	0.0000488246 
0.0000480156 	0.0000485200 	0.0000488246 
0.0000480221 	0.0000485225 	0.0000488247 
0.0000480286 	0.0000485250 	0.0000488248 
0.0000480351 	0.0000485275 	0.0000488248 
0.0000480415 	0.0000485300 	0.0000488249 
0.0000480479 	0.0000485324 	0.0000488250 
0.0000480542 	0.0000485349 	0.0000488250 
0.0000480604 	0.0000485373 	0.0000488251 
0.0000480666 	0.0000485397 	0.0000488252 
0.0000480728 	0.0000485421 	0.0000488252 
0.0000480789 	0.0000485444 	0.0000488253 
0.0000480849 	0.0000485467 	0.0000488253 
0.0000480910 	0.0000485491 	0.0000488254 
0.0000480969 	0.0000485514 	0.0000488255 
0.0000481028 	0.0000485536 	0.0000488255 
0.0000481087 	0.0000485559 	0.0000488256 
0.0000481145 	0.0000485581 	0.0000488256 
0.0000481203 	0.0000485604 	0.0000488257 
0.0000481260 	0.0000485626 	0.0000488258 
